Time,Left,U
14702,14208,82.4678
14714,14160,83.1805
14726,14112,83.8891
14738,14080,84.5927
14750,14032,85.2903
14762,14000,85.9811
14774,13984,86.6641
14786,13952,87.3385
14798,13936,88.0034
14810,13872,88.6579
14822,13824,89.3012
14834,13776,89.9324
14846,13728,90.5508
14859,13696,91.2053
14871,13664,91.7943
14883,13616,92.368
14895,13600,92.9257
14907,13584,93.4666
14919,13568,93.9901
14931,13568,94.4954
14943,13584,94.982
14955,13552,95.4492
14967,13536,95.8963
14979,13504,96.3228
14991,13488,96.7282
15003,13424,97.1119
15015,13408,97.4735
15027,13392,97.8124
15039,13360,98.1282
15051,13344,98.4205
15063,13312,98.6889
15075,13296,98.9332
15087,13264,99.1529
15099,13248,99.3477
15111,13184,99.5175
15123,13152,99.662
15135,13120,99.7811
15147,13056,99.8745
15159,13024,99.9421
15171,12992,99.9839
15183,12960,99.9998
15195,12912,99.9898
15207,12880,99.9539
15219,12864,99.8921
15231,12848,99.8046
15243,12832,99.6914
15255,12816,99.5526
15267,12800,99.3886
15279,12784,99.1994
15291,12784,98.9853
15303,12784,98.7466
15315,12800,98.4837
15327,12800,98.1967
15339,12784,97.8862
15351,12784,97.5526
15363,12752,97.1961
15375,12736,96.8174
15387,12720,96.4169
15399,12720,95.9951
15411,12720,95.5526
15423,12720,95.09
15435,12720,94.6078
15448,12720,94.064
15460,12736,93.5431
15472,12768,93.0046
15484,12768,92.4493
15496,12784,91.8779
