Time,Left,Right
1605602884696,2208,23472
1605602884716,2272,23088
1605602884736,2176,23040
1605602884756,2144,23072
1605602884776,2176,22800
1605602884795,2128,22608
1605602884815,2272,22560
1605602884836,2288,22512
1605602884856,2144,22416
1605602884877,2544,22176
1605602884898,2160,22048
1605602884918,2160,21744
1605602884938,2176,21888
1605602884957,2192,21584
1605602884977,2240,21584
1605602884997,2192,21456
1605602885017,2192,21360
1605602885037,2256,21152
1605602885058,2176,21024
1605602885078,2240,20864
1605602885099,2160,20672
1605602885119,2144,20512
1605602885139,2192,20448
1605602885158,2736,20416
1605602885178,2208,20176
1605602885198,2160,20080
1605602885218,2176,20096
1605602885238,2256,19840
1605602885259,2224,19840
1605602885279,2208,19984
1605602885299,2240,19456
1605602885320,2144,19376
1605602885339,2224,19184
1605602885359,2160,19184
1605602885379,2720,18992
1605602885399,2144,18816
1605602885419,2144,18576
1605602885439,2448,18512
1605602885459,2192,18416
1605602885480,2160,18224
1605602885500,2192,18144
1605602885521,2176,18000
1605602885541,2192,17952
1605602885561,2192,17872
1605602885580,2128,17744
1605602885600,2144,17504
1605602885620,2144,17440
1605602885641,2192,17312
1605602885661,2208,17248
1605602885682,2176,17104
1605602885702,2208,16944
1605602885722,2192,16976
1605602885742,2160,16928
1605602885762,2176,16656
1605602885782,2144,16368
1605602885801,2192,16384
1605602885822,2112,16192
1605602885842,2192,15920
1605602885863,2192,15904
1605602885883,2144,15664
1605602885904,2144,15632
1605602885924,2128,15456
1605602885943,2128,15408
1605602885963,2144,15200
1605602885983,2160,15232
1605602886003,2160,15088
1605602886023,2144,14944
1605602886044,2160,14800
1605602886064,2192,14640
1605602886085,2192,14672
1605602886105,2208,14400
1605602886125,2128,14336
1605602886145,2208,14208
1605602886164,2192,14144
1605602886184,2144,14000
1605602886204,2160,13840
1605602886224,2112,13760
1605602886245,2208,13632
1605602886265,2176,13488
