Time,Right_Hip,Left_Hip,U
2224,11.0599,-2.73973,10.3475
2230,11.0599,-2.73973,10.3168
2236,11.0599,-2.73973,10.2875
2242,11.0599,-2.73973,10.2597
2248,11.0599,-2.73973,10.2332
2253,11.0599,-2.92237,10.2122
2259,11.2442,-2.92237,10.1883
2264,11.2442,-2.92237,10.1695
2270,11.2442,-2.92237,10.1482
2276,11.2442,-2.73973,10.1283
2282,11.0599,-2.73973,10.1099
2288,11.0599,-2.55708,10.0929
2293,10.8756,-2.55708,10.0798
2299,10.8756,-2.37443,10.0654
2305,10.6912,-2.37443,10.0524
2311,10.6912,-2.00913,10.0408
2317,10.3226,-2.00913,10.0307
2323,10.3226,-2.00913,10.022
2329,10.3226,-2.00913,10.0148
2335,10.3226,-2.00913,10.009
2340,10.3226,-2.00913,10.0052
2346,10.3226,-2.00913,10.0021
2352,10.3226,-2.00913,10.0004
2358,10.3226,-2.00913,10.0001
2364,10.3226,-2.00913,10.0012
2370,10.3226,-2.00913,10.0038
2375,10.3226,-2.00913,10.0071
2381,10.3226,-2.00913,10.0123
2387,10.3226,-2.00913,10.019
2392,10.3226,-2.00913,10.0256
2398,10.3226,-2.00913,10.0349
2404,10.3226,-2.00913,10.0457
2410,10.3226,-2.00913,10.0578
2415,10.3226,-2.00913,10.0691
2421,10.3226,-2.00913,10.0839
2427,10.3226,-2.00913,10.1001
2433,10.3226,-2.00913,10.1178
2438,10.3226,-2.00913,10.1335
2444,10.3226,-2.00913,10.1538
2450,10.3226,-2.00913,10.1755
2456,10.3226,-2.00913,10.1986
2461,8.1106,0.182648,10.2189
2467,8.1106,-2.00913,10.2446
2473,10.3226,-2.00913,10.2716
2479,10.3226,-2.00913,10.3001
2485,10.3226,-2.00913,10.33
2490,8.1106,0.182648,10.3559
2496,8.1106,-2.00913,10.3884
2502,10.3226,-2.00913,10.4222
2508,10.3226,-2.00913,10.4574
2513,10.3226,-2.00913,10.4877
2519,10.3226,-2.00913,10.5254
2525,10.3226,-2.00913,10.5645
2531,8.1106,0.182648,10.6049
2537,8.1106,-2.00913,10.6467
2542,10.3226,-2.00913,10.6826
2548,10.3226,-2.00913,10.7268
2554,10.3226,-2.00913,10.7724
2560,10.3226,-2.00913,10.8193
2566,10.3226,-2.00913,10.8675
2572,10.3226,-2.00913,10.9171
2578,10.3226,-2.00913,10.9679
2583,10.3226,-2.00913,11.0113
2589,10.3226,-2.00913,11.0645
2595,10.3226,-2.00913,11.119
2601,10.3226,-2.00913,11.1748
2607,10.3226,-2.00913,11.2319
2612,10.3226,-2.00913,11.2804
2618,10.3226,-2.00913,11.3398
2624,10.3226,-2.00913,11.4004
2629,10.3226,-2.19178,11.4519
2635,10.5069,-2.19178,11.5148
2641,10.5069,-2.37443,11.5789
2647,10.6912,-2.37443,11.6442
2653,10.6912,-2.37443,11.7107
2658,10.6912,-2.37443,11.7671
2664,10.6912,-2.55708,11.8358
2670,10.8756,-2.55708,11.9057
2676,8.29493,0,11.9767
2682,8.29493,-2.73973,12.0489
2687,11.0599,-2.73973,12.11
2693,11.0599,-2.92237,12.1843
2699,11.2442,-2.92237,12.2597
2704,8.1106,0.182648,12.3234
2710,8.1106,-3.28767,12.4008
2716,11.6129,-3.28767,12.4794
2722,11.6129,-3.28767,12.559
2728,11.6129,-3.28767,12.6397
2733,11.6129,-3.65297,12.7078
2739,11.9816,-3.65297,12.7904
2745,11.9816,-4.01826,12.8741
2751,12.3502,-4.01826,12.9588
2757,12.3502,-3.83562,13.0445
2762,12.1659,-3.83562,13.1167
2768,12.1659,-4.01826,13.2042
2774,12.3502,-4.01826,13.2928
2780,12.3502,-4.01826,13.3822
2786,12.3502,-4.01826,13.4727
2791,12.3502,-4.20091,13.5488
2797,12.5346,-4.20091,13.6409
2803,12.5346,-4.38356,13.734
2809,12.7189,-4.38356,13.828
2814,12.7189,-4.56621,13.9069
2820,12.9032,-4.56621,14.0025
2826,12.9032,-4.93151,14.099
2832,13.2719,-4.93151,14.1963
2838,13.2719,-5.2968,14.2944
2843,13.6406,-5.2968,14.3768
2849,13.6406,-5.2968,14.4765
2855,13.6406,-5.2968,14.5769
2861,8.1106,0.182648,14.6781
2867,8.1106,-5.6621,14.7801
2873,14.0092,-5.6621,14.8828
2878,14.0092,-5.6621,14.969
2884,14.0092,-5.6621,15.073
2890,14.0092,-5.84475,15.1778
2895,14.1935,-5.84475,15.2657
2901,14.1935,-6.0274,15.3717
2907,14.3779,-6.0274,15.4784
2913,14.3779,-6.39269,15.5858
2918,14.7465,-6.39269,15.6757
2924,14.7465,-6.57534,15.7842
2930,14.9309,-6.57534,15.8933
2936,14.9309,-6.75799,16.003
2942,15.1152,-6.75799,16.1133
2948,15.1152,-6.94064,16.2242
2953,15.2995,-6.94064,16.3169
2959,15.2995,-7.12329,16.4288
2965,15.4839,-7.12329,16.5411
2971,15.4839,-7.30593,16.654
2976,15.6682,-7.30593,16.7484
2982,15.6682,-7.48858,16.8621
2988,15.8525,-7.48858,16.9762
2994,15.8525,-7.67123,17.0908
2999,16.0369,-7.67123,17.1866
3005,16.0369,-7.85388,17.302
3011,16.2212,-7.85388,17.4177
3017,16.2212,-8.03653,17.5339
3023,16.4055,-8.03653,17.6503
3028,16.4055,-8.03653,17.7476
3034,16.4055,-8.03653,17.8647
3040,16.4055,-8.40182,17.9821
3046,16.7742,-8.40182,18.0998
3052,16.7742,-8.58448,18.2177
3058,16.9585,-8.58448,18.3359
3063,16.9585,-8.76712,18.4346
3069,17.1429,-8.76712,18.5532
3075,17.1429,-9.13242,18.6721
3081,17.5115,-9.13242,18.7911
3087,17.5115,-9.31507,18.9103
3092,17.6959,-9.31507,19.0098
3098,17.6959,-9.31507,19.1293
