Time,Right_Hip,Left_Hip,U
9556,0.921658,164.932,10.3777
9569,1.84332,164.932,11.3784
9583,3.13364,164.932,12.4476
9595,4.79263,164.932,13.3562
9608,5.34562,164.932,14.3319
9621,6.82028,164.932,15.2979
9635,8.29493,164.932,16.3266
9650,9.03226,164.932,17.4146
9665,9.58525,164.932,18.4869
9679,10.6912,164.932,19.4727
9694,11.2442,164.932,20.512
9709,11.7972,164.932,21.5329
9723,13.4562,164.932,22.4682
9738,14.0092,164.932,23.4507
9753,14.9309,164.932,24.4122
9767,15.6682,164.932,25.2897
9782,16.4055,164.932,26.2079
9796,16.9585,164.932,27.0436
9811,17.6959,164.932,27.9155
9827,18.4332,164.932,28.8178
9842,19.1705,164.932,29.6369
9856,19.9078,164.932,30.3774
9871,20.4608,164.932,31.1443
9885,21.0138,164.932,31.8348
9901,21.3825,164.932,32.5934
9916,22.1198,164.932,33.2743
9932,23.2258,164.932,33.9675
9946,23.7788,164.932,34.5456
9960,24.5161,164.932,35.0965
9975,25.2535,164.932,35.6563
9990,25.8065,164.932,36.1841
10007,26.1751,164.932,36.7427
