Time,Right_Hip,Left_Hip,U
17428,-3.68663,-5.11415,-11.7627
17452,-5.52995,-7.12329,-13.5836
17475,-7.37327,-9.31507,-15.2993
17499,-9.21659,-10.9589,-17.055
17523,-10.6912,-12.7854,-18.7714
17547,-12.3502,-14.6119,-20.4446
17570,-14.0092,-16.4384,-22.0039
17594,-15.1152,-18.0822,-23.5813
17618,-4.97696,-21.5525,-25.1044
17642,-20.2765,-21.1872,-26.5697
17666,-26.5438,-23.1963,-27.9738
17689,-26.5438,-24.2922,-29.259
17713,-26.9124,-25.7534,-30.5339
17737,-26.7281,-26.6667,-31.7386
17761,-26.7281,-27.7626,-32.8701
17784,-26.7281,-29.0411,-33.8835
17808,-26.7281,-29.7717,-34.8645
17832,-26.5438,-30.5023,-35.7651
17856,-27.4654,-31.2329,-36.5834
17880,-27.8341,-31.9635,-37.3174
17903,-28.3871,-32.8767,-37.9402
17927,-28.7558,-33.4247,-38.5044
17952,-29.3088,-33.79,-38.9979
17975,-30.2304,-34.1553,-39.3658
17999,-31.3364,-34.5205,-39.6608
18023,-32.4424,-34.7032,-39.8646
18047,-33.7327,-34.7032,-39.9765
18071,-34.47,-34.7032,-39.9963
18094,-35.2074,-34.7032,-39.9288
18118,-35.9447,-34.5205,-39.7683
18142,-36.4977,-34.5205,-39.5162
18166,-36.682,-34.5205,-39.1731
18189,-36.8664,-34.5205,-38.7596
18213,-37.0507,-34.3379,-38.2407
18237,-37.0507,-34.3379,-37.6338
18261,-37.0507,-34.1553,-36.9401
18284,-37.0507,-34.1553,-36.1954
18308,-37.0507,-34.1553,-35.3368
18332,-36.8664,-34.1553,-34.3968
18356,-36.129,-34.1553,-33.3775
18379,-35.7604,-34.1553,-32.3285
18403,-34.8387,-34.3379,-31.1611
18427,-34.1014,-34.5205,-29.9218
18451,-32.8111,-33.79,-28.6136
18475,-31.5207,-32.5114,-27.2395
18498,-30.5991,-31.2329,-25.8638
18522,-29.3088,-29.7717,-24.3699
18546,-28.5714,-28.8584,-22.8199
18570,-27.2811,-27.7626,-21.2173
18594,-25.8064,-26.484,-19.5659
18617,-24.3318,-25.0228,-17.9409
18641,-23.0415,-23.1963,-16.2049
18665,-21.3825,-21.3699,-14.4315
18689,-20.0922,-19.9087,-12.6249
18713,-18.2488,-18.0822,-10.7892
18736,-16.9585,-16.2557,-9.00658
18760,-15.1152,-14.6119,-7.12623
18784,-13.4562,-12.6027,-5.22946
18808,-11.0599,-10.7763,-3.32065
18831,-9.21659,-8.58448,-1.48413
18855,-7.00461,-6.94064,0.435518
18879,-4.79263,-5.2968,2.35417
18903,-2.76498,-3.47032,4.26739
18926,-0.737328,-1.64384,6.09173
18950,1.65899,0,7.98159
18974,3.68663,1.46119,9.85306
18998,5.34562,3.10502,11.7018
19021,7.18894,5.2968,13.4483
19045,8.84793,6.94064,15.2404
19069,10.6912,8.94977,16.9973
19096,12.1659,10.5936,18.9269
19120,14.0092,12.2374,20.5959
19144,15.8525,13.6986,22.2175
19168,17.3272,15.3425,23.7879
19192,18.8018,17.3516,25.3035
19215,20.2765,18.9954,26.7012
19239,21.5668,20.0913,28.0995
19263,23.2258,21.1872,29.4331
19287,24.5161,22.8311,30.6989
19311,25.9908,24.6575,31.8939
19334,26.7281,26.1187,32.9703
19358,27.0968,27.5799,34.019
19382,27.4654,28.3105,34.9894
19406,27.8341,28.6758,35.8792
19429,28.2028,29.0411,36.6543
19453,28.5714,29.589,37.3805
19477,28.7558,30.5023,38.0206
19501,28.9401,31.2329,38.5731
19524,28.7558,31.9635,39.0192
19548,28.9401,32.3288,39.3966
19572,29.6774,33.4247,39.6834
19596,30.4147,34.5205,39.8787
19620,31.5207,35.6164,39.9821
19643,32.8111,36.1644,39.9948
19667,33.5484,36.7123,39.9179
19691,34.2857,36.7123,39.749
19715,34.8387,36.7123,39.4885
19738,35.3917,36.5297,39.1535
19762,35.3917,36.7123,38.7157
19786,35.3917,36.895,38.1886
19810,35.2074,36.895,37.5737
19833,35.2074,36.895,36.903
19857,35.023,36.895,36.12
19881,35.2074,36.7123,35.2539
19905,35.023,36.347,34.3065
19929,35.023,35.7991,33.28
19952,35.2074,34.7032,32.2244
19976,35.576,33.79,31.0502
20000,34.8387,32.6941,29.8045
