Time,Right_Hip,Left_Hip,U
17468,-7.00461,-0.182648,-14.7804
17492,-8.84793,-0.182648,-16.5468
17516,-10.1382,-0.182648,-18.2751
17539,-11.4286,-0.182648,-19.8919
17563,-13.4562,-0.182648,-21.5341
17587,-14.9309,-0.182648,-23.1267
17611,-16.0369,-0.182648,-24.666
17635,-17.3272,-0.182648,-26.1485
17659,-18.6175,-0.182648,-27.5708
17683,-20.2765,-0.182648,-28.9296
17707,-21.5668,-0.182648,-30.2217
17732,-22.6728,-0.182648,-31.4936
17755,-23.9631,-0.182648,-32.5942
17779,-25.2535,-0.182648,-33.6692
17803,-26.9124,-0.182648,-34.6667
17827,-27.4654,-0.182648,-35.5842
17851,-28.0184,-0.182648,-36.4198
17875,-28.5714,-0.182648,-37.1715
17900,-28.9401,-0.182648,-37.8635
