Time,Left,Right
1604805976376,178.237,54.1983
1604805976395,177.907,53.4272
1604805976413,175.814,50.0122
1604805976432,169.645,45.6059
1604805976451,163.696,42.1909
1604805976470,158.188,42.3011
1604805976489,153.011,43.1824
1604805976508,148.935,45.0551
1604805976527,144.529,47.2583
1604805976546,140.563,50.0122
1604805976565,136.267,53.2069
1604805976583,132.411,56.4015
1604805976602,128.556,59.3758
1604805976621,124.48,62.7907
1604805976640,120.514,66.0955
1604805976659,117.099,68.9596
1604805976678,112.583,72.705
1604805976697,108.837,75.5692
1604805976715,104.541,78.7638
1604805976734,100.685,81.7381
1604805976753,96.1689,84.9327
1604805976772,92.2032,88.1273
1604805976791,87.3562,91.6524
1604805976810,83.2803,94.847
1604805976829,79.4247,97.8213
1604805976848,75.7895,100.906
1604805976867,72.0441,104.321
1604805976887,67.6377,107.625
1604805976907,63.2313,111.04
1604805976926,59.4859,114.455
1604805976946,55.7405,117.76
1604805976966,51.8849,121.175
1604805976987,47.6989,124.7
1604805977007,43.623,127.895
1604805977027,39.5471,131.31
1604805977048,35.0306,134.945
1604805977068,28.6414,138.25
1604805977088,23.6842,141.114
1604805977108,28.3109,140.894
1604805977127,25.7772,148.935
1604805977147,17.5153,153.231
1604805977167,18.3966,155.104
1604805977188,15.5324,158.96
1604805977208,12.6683,158.409
1604805977228,12.9988,160.612
1604805977249,13.88,161.714
1604805977269,17.8458,164.688
1604805977289,13.88,161.934
1604805977308,12.8886,168.433
1604805977348,48.1395,159.621
1604805977367,47.5887,169.425
1604805977388,46.7075,177.136
1604805977408,42.5214,180.22
1604805977429,38.9963,180.771
1604805977449,37.6744,175.263
1604805977469,37.8947,169.315
1604805977489,38.9963,164.137
1604805977509,41.8605,159.51
1604805977529,44.3941,155.214
1604805977548,47.0379,151.138
1604805977568,50.563,147.173
1604805977588,53.8678,142.987
1604805977609,57.6132,138.58
1604805977629,61.3586,134.614
1604805977650,65.2142,130.869
1604805977670,69.4002,127.124
1604805977690,73.4761,123.709
1604805977710,77.2215,120.624
1604805977730,81.0771,117.43
1604805977750,85.2632,114.345
1604805977769,89.5594,110.82
1604805977790,94.0759,107.075
1604805977810,98.4823,103.55
1604805977830,102.889,99.9143
1604805977851,107.515,96.6095
1604805977871,112.032,93.0845
1604805977892,116.328,89.6695
1604805977912,120.734,86.2546
1604805977932,125.031,83.2803
1604805977952,128.996,80.0857
1604805977972,133.293,77.1114
1604805977992,137.368,73.5863
1604805978013,141.444,69.951
1604805978033,145.741,66.5361
1604805978054,149.596,62.7907
1604805978074,154.223,59.1554
1604805978094,158.519,55.6304
1604805978114,159.731,51.5545
1604805978133,154.663,47.0379
1604805978153,174.712,44.1738
1604805978193,163.035,62.9009
1604805978214,169.204,60.5875
1604805978234,175.483,59.3758
1604805978255,177.466,58.3843
1604805978275,177.576,57.7234
1604805978295,176.255,55.1897
1604805978315,170.526,49.6818
1604805978334,164.247,46.9278
1604805978354,158.299,46.377
1604805978374,153.011,47.3684
1604805978394,148.054,49.4614
1604805978415,143.427,52.1053
1604805978435,139.131,55.41
1604805978456,134.725,58.2742
1604805978476,130.318,61.5789
1604805978496,126.683,64.7736
1604805978516,122.497,68.1885
1604805978535,118.421,71.9339
1604805978555,114.125,75.1285
1604805978575,110.049,78.4333
1604805978595,105.422,81.5177
1604805978616,101.016,84.8225
1604805978636,96.2791,88.5679
1604805978657,91.7625,91.9829
1604805978677,87.3562,95.508
1604805978697,83.06,98.9229
1604805978717,78.7638,101.897
1604805978736,75.2387,105.532
1604805978756,70.8323,108.947
1604805978776,66.7564,112.362
1604805978796,62.6805,115.887
1604805978817,58.7148,119.082
1604805978837,54.5288,122.607
1604805978858,50.3427,125.802
1604805978878,46.1567,129.327
1604805978898,42.6316,132.742
1604805978917,38.6659,136.157
1604805978937,34.9204,139.682
1604805978957,27.6499,143.207
1604805978977,24.235,146.401
1604805978997,27.2093,149.706
1604805979022,27.5398,154.113
1604805979042,17.5153,157.748
1604805979063,14.8715,159.841
1604805979083,12.6683,159.841
1604805979102,12.9988,152.681
1604805979121,18.1763,165.349
1604805979140,13.4394,173.06
1604805979179,47.3684,160.832
